session;landmark_id;id;date;year;month;day;clan;utme;utmn;category;dob;dengrad
t81229;Plantation_Den;tnks;2013-06-18;2013;06;18;talek;746293;9839498;d;2013-03-15;2014-01-03
t81229;Plantation_Den;goof;2013-06-18;2013;06;18;talek;746293;9839498;d;2012-11-12;2013-11-12
t81229;Plantation_Den;ahi;2013-06-18;2013;06;18;talek;746293;9839498;d;2013-01-25;2013-08-26
t81229;Plantation_Den;maa;2013-06-18;2013;06;18;talek;746293;9839498;d;2012-10-12;2013-07-29
t81229;Plantation_Den;bncl;2013-06-18;2013;06;18;talek;746293;9839498;d;2012-11-03;2013-07-29
t81229;Plantation_Den;gdfi;2013-06-18;2013;06;18;talek;746293;9839498;d;2012-11-25;2013-11-25
t81229;Plantation_Den;tato;2013-06-18;2013;06;18;talek;746293;9839498;d;2012-11-25;2013-08-06
t81229;Plantation_Den;tica;2013-06-18;2013;06;18;talek;746293;9839498;d;2012-10-04;2013-07-29
t81229;Plantation_Den;spng;2013-06-18;2013;06;18;talek;746293;9839498;d;2012-11-03;2013-08-08
t81239;Plantation_Den;tnks;2013-06-19;2013;06;19;talek;746293;9839498;d;2013-03-15;2014-01-03
t81239;Plantation_Den;tato;2013-06-19;2013;06;19;talek;746293;9839498;d;2012-11-25;2013-08-06
t81239;Plantation_Den;ika;2013-06-19;2013;06;19;talek;746293;9839498;d;2013-01-25;2013-08-10
t81239;Plantation_Den;bncl;2013-06-19;2013;06;19;talek;746293;9839498;d;2012-11-03;2013-07-29
t81239;Plantation_Den;rxp;2013-06-19;2013;06;19;talek;746293;9839498;d;2012-11-25;2013-08-06
t81239;Plantation_Den;tica;2013-06-19;2013;06;19;talek;746293;9839498;d;2012-10-04;2013-07-29
t81239;Plantation_Den;maa;2013-06-19;2013;06;19;talek;746293;9839498;d;2012-10-12;2013-07-29
t81239;Plantation_Den;alta;2013-06-19;2013;06;19;talek;746293;9839498;d;2013-03-26;2014-03-26
t81239;Plantation_Den;gdfi;2013-06-19;2013;06;19;talek;746293;9839498;d;2012-11-25;2013-11-25
t81239;Plantation_Den;spng;2013-06-19;2013;06;19;talek;746293;9839498;d;2012-11-03;2013-08-08
t81239;Plantation_Den;lyco;2013-06-19;2013;06;19;talek;746293;9839498;d;2013-03-26;2014-02-27
t81239;Plantation_Den;byte;2013-06-19;2013;06;19;talek;746293;9839498;d;2013-01-12;2013-08-08
t81239;Plantation_Den;hgrd;2013-06-19;2013;06;19;talek;746293;9839498;d;2012-10-13;2013-08-29
t81239;Plantation_Den;ahi;2013-06-19;2013;06;19;talek;746293;9839498;d;2013-01-25;2013-08-26
t81239;Plantation_Den;goof;2013-06-19;2013;06;19;talek;746293;9839498;d;2012-11-12;2013-11-12
t81239;Plantation_Den;fljo;2013-06-19;2013;06;19;talek;746293;9839498;d;2013-02-19;2013-09-30
t81239;Plantation_Den;decm;2013-06-19;2013;06;19;talek;746293;9839498;d;2013-01-12;2013-08-08
t81251;Riverbend_Den;dora;2013-06-19;2013;06;19;talek;748477;9838427;d;2013-02-21;2013-12-30
t81251;Riverbend_Den;catn;2013-06-19;2013;06;19;talek;748477;9838427;d;2013-02-24;2013-09-15
t81251;Riverbend_Den;chco;2013-06-19;2013;06;19;talek;748477;9838427;d;2013-01-22;2013-12-26
t81263;Plantation_Den;decm;2013-06-20;2013;06;20;talek;746293;9839498;d;2013-01-12;2013-08-08
t81263;Plantation_Den;byte;2013-06-20;2013;06;20;talek;746293;9839498;d;2013-01-12;2013-08-08
t81263;Plantation_Den;alta;2013-06-20;2013;06;20;talek;746293;9839498;d;2013-03-26;2014-03-26
t81263;Plantation_Den;goof;2013-06-20;2013;06;20;talek;746293;9839498;d;2012-11-12;2013-11-12
t81263;Plantation_Den;ahi;2013-06-20;2013;06;20;talek;746293;9839498;d;2013-01-25;2013-08-26
t81263;Plantation_Den;rpkn;2013-06-20;2013;06;20;talek;746293;9839498;d;2013-04-14;2013-12-26
t81263;Plantation_Den;hgrd;2013-06-20;2013;06;20;talek;746293;9839498;d;2012-10-13;2013-08-29
t81263;Plantation_Den;maa;2013-06-20;2013;06;20;talek;746293;9839498;d;2012-10-12;2013-07-29
t81263;Plantation_Den;robn;2013-06-20;2013;06;20;talek;746293;9839498;d;2013-04-14;2013-12-26
t81263;Plantation_Den;ika;2013-06-20;2013;06;20;talek;746293;9839498;d;2013-01-25;2013-08-10
t81263;Plantation_Den;tica;2013-06-20;2013;06;20;talek;746293;9839498;d;2012-10-04;2013-07-29
t81263;Plantation_Den;fljo;2013-06-20;2013;06;20;talek;746293;9839498;d;2013-02-19;2013-09-30
t81263;Plantation_Den;rxp;2013-06-20;2013;06;20;talek;746293;9839498;d;2012-11-25;2013-08-06
t81263;Plantation_Den;lyco;2013-06-20;2013;06;20;talek;746293;9839498;d;2013-03-26;2014-02-27
t81263;Plantation_Den;spng;2013-06-20;2013;06;20;talek;746293;9839498;d;2012-11-03;2013-08-08
t81263;Plantation_Den;gdfi;2013-06-20;2013;06;20;talek;746293;9839498;d;2012-11-25;2013-11-25
t81263;Plantation_Den;bncl;2013-06-20;2013;06;20;talek;746293;9839498;d;2012-11-03;2013-07-29
t81263;Plantation_Den;tato;2013-06-20;2013;06;20;talek;746293;9839498;d;2012-11-25;2013-08-06
t81274;Riverbend_Den;catn;2013-06-20;2013;06;20;talek;748477;9838427;d;2013-02-24;2013-09-15
t81274;Riverbend_Den;dora;2013-06-20;2013;06;20;talek;748477;9838427;d;2013-02-21;2013-12-30
t81274;Riverbend_Den;grnc;2013-06-20;2013;06;20;talek;748477;9838427;d;2012-11-10;2013-11-10
t81274;Riverbend_Den;chco;2013-06-20;2013;06;20;talek;748477;9838427;d;2013-01-22;2013-12-26
t81280;Plantation_Den;tnks;2013-06-21;2013;06;21;talek;746293;9839498;d;2013-03-15;2014-01-03
t81280;Plantation_Den;byte;2013-06-21;2013;06;21;talek;746293;9839498;d;2013-01-12;2013-08-08
t81280;Plantation_Den;bncl;2013-06-21;2013;06;21;talek;746293;9839498;d;2012-11-03;2013-07-29
t81280;Plantation_Den;gdfi;2013-06-21;2013;06;21;talek;746293;9839498;d;2012-11-25;2013-11-25
t81280;Plantation_Den;ahi;2013-06-21;2013;06;21;talek;746293;9839498;d;2013-01-25;2013-08-26
t81280;Plantation_Den;rxp;2013-06-21;2013;06;21;talek;746293;9839498;d;2012-11-25;2013-08-06
t81280;Plantation_Den;decm;2013-06-21;2013;06;21;talek;746293;9839498;d;2013-01-12;2013-08-08
t81280;Plantation_Den;hgrd;2013-06-21;2013;06;21;talek;746293;9839498;d;2012-10-13;2013-08-29
t81280;Plantation_Den;maa;2013-06-21;2013;06;21;talek;746293;9839498;d;2012-10-12;2013-07-29
t81280;Plantation_Den;ika;2013-06-21;2013;06;21;talek;746293;9839498;d;2013-01-25;2013-08-10
t81280;Plantation_Den;tato;2013-06-21;2013;06;21;talek;746293;9839498;d;2012-11-25;2013-08-06
t81280;Plantation_Den;spng;2013-06-21;2013;06;21;talek;746293;9839498;d;2012-11-03;2013-08-08
t81280;Plantation_Den;goof;2013-06-21;2013;06;21;talek;746293;9839498;d;2012-11-12;2013-11-12
t81280;Plantation_Den;fljo;2013-06-21;2013;06;21;talek;746293;9839498;d;2013-02-19;2013-09-30
t81288;Riverbend_Den;chco;2013-06-21;2013;06;21;talek;748477;9838427;d;2013-01-22;2013-12-26
t81288;Riverbend_Den;catn;2013-06-21;2013;06;21;talek;748477;9838427;d;2013-02-24;2013-09-15
t81288;Riverbend_Den;dora;2013-06-21;2013;06;21;talek;748477;9838427;d;2013-02-21;2013-12-30
t81306;Dave's_Den;wrth;2013-06-22;2013;06;22;talek;747491;9837478;cd;2012-10-28;2013-07-29
t81306;Dave's_Den;prde;2013-06-22;2013;06;22;talek;747491;9837478;cd;2012-10-28;2013-10-28
t81308;Riverbend_Den;chco;2013-06-22;2013;06;22;talek;748477;9838427;d;2013-01-22;2013-12-26
t81308;Riverbend_Den;grnc;2013-06-22;2013;06;22;talek;748477;9838427;d;2012-11-10;2013-11-10
t81308;Riverbend_Den;catn;2013-06-22;2013;06;22;talek;748477;9838427;d;2013-02-24;2013-09-15
t81308;Riverbend_Den;dora;2013-06-22;2013;06;22;talek;748477;9838427;d;2013-02-21;2013-12-30
t81310;Plantation_Den;rxp;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-25;2013-08-06
t81310;Plantation_Den;hgrd;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-10-13;2013-08-29
t81310;Plantation_Den;maa;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-10-12;2013-07-29
t81310;Plantation_Den;spng;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-03;2013-08-08
t81310;Plantation_Den;tica;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-10-04;2013-07-29
t81310;Plantation_Den;bncl;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-03;2013-07-29
t81310;Plantation_Den;gdfi;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-25;2013-11-25
t81310;Plantation_Den;goof;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-12;2013-11-12
t81310;Plantation_Den;fljo;2013-06-23;2013;06;23;talek;746293;9839498;d;2013-02-19;2013-09-30
t81310;Plantation_Den;decm;2013-06-23;2013;06;23;talek;746293;9839498;d;2013-01-12;2013-08-08
t81312;Dave's_Den;wrth;2013-06-23;2013;06;23;talek;747491;9837478;cd;2012-10-28;2013-07-29
t81312;Dave's_Den;prde;2013-06-23;2013;06;23;talek;747491;9837478;cd;2012-10-28;2013-10-28
t81318;Plantation_Den;tica;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-10-04;2013-07-29
t81318;Plantation_Den;goof;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-12;2013-11-12
t81318;Plantation_Den;byte;2013-06-23;2013;06;23;talek;746293;9839498;d;2013-01-12;2013-08-08
t81318;Plantation_Den;decm;2013-06-23;2013;06;23;talek;746293;9839498;d;2013-01-12;2013-08-08
t81318;Plantation_Den;tato;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-25;2013-08-06
t81318;Plantation_Den;ika;2013-06-23;2013;06;23;talek;746293;9839498;d;2013-01-25;2013-08-10
t81318;Plantation_Den;spng;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-03;2013-08-08
t81318;Plantation_Den;gdfi;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-25;2013-11-25
t81318;Plantation_Den;hgrd;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-10-13;2013-08-29
t81318;Plantation_Den;maa;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-10-12;2013-07-29
t81318;Plantation_Den;rxp;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-25;2013-08-06
t81318;Plantation_Den;fljo;2013-06-23;2013;06;23;talek;746293;9839498;d;2013-02-19;2013-09-30
t81318;Plantation_Den;ahi;2013-06-23;2013;06;23;talek;746293;9839498;d;2013-01-25;2013-08-26
t81318;Plantation_Den;bncl;2013-06-23;2013;06;23;talek;746293;9839498;d;2012-11-03;2013-07-29
t81320;Dave's_Den;prde;2013-06-24;2013;06;24;talek;747491;9837478;cd;2012-10-28;2013-10-28
t81320;Dave's_Den;wrth;2013-06-24;2013;06;24;talek;747491;9837478;cd;2012-10-28;2013-07-29
t81330;Riverbend_Den;dora;2013-06-24;2013;06;24;talek;748477;9838427;d;2013-02-21;2013-12-30
t81332;Dave's_Den;wrth;2013-06-24;2013;06;24;talek;747491;9837478;cd;2012-10-28;2013-07-29
t81332;Dave's_Den;prde;2013-06-24;2013;06;24;talek;747491;9837478;cd;2012-10-28;2013-10-28
t81335;Plantation_Den;fljo;2013-06-24;2013;06;24;talek;746293;9839498;d;2013-02-19;2013-09-30
t81335;Plantation_Den;decm;2013-06-24;2013;06;24;talek;746293;9839498;d;2013-01-12;2013-08-08
t81335;Plantation_Den;alta;2013-06-24;2013;06;24;talek;746293;9839498;d;2013-03-26;2014-03-26
t81335;Plantation_Den;bncl;2013-06-24;2013;06;24;talek;746293;9839498;d;2012-11-03;2013-07-29
t81335;Plantation_Den;catn;2013-06-24;2013;06;24;talek;746293;9839498;d;2013-02-24;2013-09-15
t81335;Plantation_Den;goof;2013-06-24;2013;06;24;talek;746293;9839498;d;2012-11-12;2013-11-12
t81335;Plantation_Den;tato;2013-06-24;2013;06;24;talek;746293;9839498;d;2012-11-25;2013-08-06
t81335;Plantation_Den;byte;2013-06-24;2013;06;24;talek;746293;9839498;d;2013-01-12;2013-08-08
t81335;Plantation_Den;lyco;2013-06-24;2013;06;24;talek;746293;9839498;d;2013-03-26;2014-02-27
t81335;Plantation_Den;spng;2013-06-24;2013;06;24;talek;746293;9839498;d;2012-11-03;2013-08-08
t81335;Plantation_Den;gdfi;2013-06-24;2013;06;24;talek;746293;9839498;d;2012-11-25;2013-11-25
t81335;Plantation_Den;ahi;2013-06-24;2013;06;24;talek;746293;9839498;d;2013-01-25;2013-08-26
t81335;Plantation_Den;tica;2013-06-24;2013;06;24;talek;746293;9839498;d;2012-10-04;2013-07-29
t81335;Plantation_Den;maa;2013-06-24;2013;06;24;talek;746293;9839498;d;2012-10-12;2013-07-29
t81335;Plantation_Den;ika;2013-06-24;2013;06;24;talek;746293;9839498;d;2013-01-25;2013-08-10
t81335;Plantation_Den;hgrd;2013-06-24;2013;06;24;talek;746293;9839498;d;2012-10-13;2013-08-29
t81335;Plantation_Den;rxp;2013-06-24;2013;06;24;talek;746293;9839498;d;2012-11-25;2013-08-06
t81336;Plantation_Den;fljo;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-02-19;2013-09-30
t81336;Plantation_Den;gdfi;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-11-25;2013-11-25
t81336;Plantation_Den;goof;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-11-12;2013-11-12
t81336;Plantation_Den;spng;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-11-03;2013-08-08
t81336;Plantation_Den;ahi;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-01-25;2013-08-26
t81336;Plantation_Den;tato;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-11-25;2013-08-06
t81336;Plantation_Den;catn;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-02-24;2013-09-15
t81336;Plantation_Den;lyco;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-03-26;2014-02-27
t81336;Plantation_Den;decm;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-01-12;2013-08-08
t81336;Plantation_Den;ika;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-01-25;2013-08-10
t81336;Plantation_Den;rxp;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-11-25;2013-08-06
t81336;Plantation_Den;alta;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-03-26;2014-03-26
t81336;Plantation_Den;hgrd;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-10-13;2013-08-29
t81342;Plantation_Den;fljo;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-02-19;2013-09-30
t81342;Plantation_Den;rxp;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-11-25;2013-08-06
t81342;Plantation_Den;rpkn;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-04-14;2013-12-26
t81342;Plantation_Den;goof;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-11-12;2013-11-12
t81342;Plantation_Den;robn;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-04-14;2013-12-26
t81342;Plantation_Den;gdfi;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-11-25;2013-11-25
t81342;Plantation_Den;spng;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-11-03;2013-08-08
t81342;Plantation_Den;byte;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-01-12;2013-08-08
t81342;Plantation_Den;ika;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-01-25;2013-08-10
t81342;Plantation_Den;tato;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-11-25;2013-08-06
t81342;Plantation_Den;hgrd;2013-06-25;2013;06;25;talek;746293;9839498;d;2012-10-13;2013-08-29
t81342;Plantation_Den;decm;2013-06-25;2013;06;25;talek;746293;9839498;d;2013-01-12;2013-08-08
t81345;Plantation_Den;rpkn;2013-06-27;2013;06;27;talek;746293;9839498;d;2013-04-14;2013-12-26
t81345;Plantation_Den;lyco;2013-06-27;2013;06;27;talek;746293;9839498;d;2013-03-26;2014-02-27
t81345;Plantation_Den;decm;2013-06-27;2013;06;27;talek;746293;9839498;d;2013-01-12;2013-08-08
t81345;Plantation_Den;byte;2013-06-27;2013;06;27;talek;746293;9839498;d;2013-01-12;2013-08-08
t81345;Plantation_Den;alta;2013-06-27;2013;06;27;talek;746293;9839498;d;2013-03-26;2014-03-26
t81345;Plantation_Den;hgrd;2013-06-27;2013;06;27;talek;746293;9839498;d;2012-10-13;2013-08-29
t81345;Plantation_Den;robn;2013-06-27;2013;06;27;talek;746293;9839498;d;2013-04-14;2013-12-26
t81345;Plantation_Den;fljo;2013-06-27;2013;06;27;talek;746293;9839498;d;2013-02-19;2013-09-30
t81348;Plantation_Den;gdfi;2013-06-28;2013;06;28;talek;746293;9839498;d;2012-11-25;2013-11-25
t81348;Plantation_Den;tica;2013-06-28;2013;06;28;talek;746293;9839498;d;2012-10-04;2013-07-29
t81348;Plantation_Den;rxp;2013-06-28;2013;06;28;talek;746293;9839498;d;2012-11-25;2013-08-06
t81348;Plantation_Den;tato;2013-06-28;2013;06;28;talek;746293;9839498;d;2012-11-25;2013-08-06
t81348;Plantation_Den;spng;2013-06-28;2013;06;28;talek;746293;9839498;d;2012-11-03;2013-08-08
t81348;Plantation_Den;ika;2013-06-28;2013;06;28;talek;746293;9839498;d;2013-01-25;2013-08-10
t81348;Plantation_Den;catn;2013-06-28;2013;06;28;talek;746293;9839498;d;2013-02-24;2013-09-15
t81348;Plantation_Den;hgrd;2013-06-28;2013;06;28;talek;746293;9839498;d;2012-10-13;2013-08-29
t81348;Plantation_Den;fljo;2013-06-28;2013;06;28;talek;746293;9839498;d;2013-02-19;2013-09-30
t81348;Plantation_Den;ahi;2013-06-28;2013;06;28;talek;746293;9839498;d;2013-01-25;2013-08-26
t81364;Riverbend_Den;grnc;2013-06-29;2013;06;29;talek;748477;9838427;d;2012-11-10;2013-11-10
t81369;Dave's_Den;dora;2013-06-29;2013;06;29;talek;747491;9837478;cd;2013-02-21;2013-12-30
t81369;Dave's_Den;chco;2013-06-29;2013;06;29;talek;747491;9837478;cd;2013-01-22;2013-12-26
t81369;Dave's_Den;tnks;2013-06-29;2013;06;29;talek;747491;9837478;cd;2013-03-15;2014-01-03
t81370;Dave's_Den;dora;2013-06-30;2013;06;30;talek;747491;9837478;cd;2013-02-21;2013-12-30
t81370;Dave's_Den;tnks;2013-06-30;2013;06;30;talek;747491;9837478;cd;2013-03-15;2014-01-03
t81370;Dave's_Den;chco;2013-06-30;2013;06;30;talek;747491;9837478;cd;2013-01-22;2013-12-26
t81380;Dave's_Den;tnks;2013-06-30;2013;06;30;talek;747491;9837478;cd;2013-03-15;2014-01-03
t81380;Dave's_Den;dora;2013-06-30;2013;06;30;talek;747491;9837478;cd;2013-02-21;2013-12-30
t81380;Dave's_Den;chco;2013-06-30;2013;06;30;talek;747491;9837478;cd;2013-01-22;2013-12-26
t81383;Dave's_Den;dora;2013-06-30;2013;06;30;talek;747491;9837478;cd;2013-02-21;2013-12-30
t81383;Dave's_Den;chco;2013-06-30;2013;06;30;talek;747491;9837478;cd;2013-01-22;2013-12-26
t81383;Dave's_Den;tnks;2013-06-30;2013;06;30;talek;747491;9837478;cd;2013-03-15;2014-01-03
t81388;Central_Park_Communal_Den;ppch;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-08-08;2013-08-08
t81388;Central_Park_Communal_Den;blkt;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-08-28;2013-06-17
t81388;Central_Park_Communal_Den;kopa;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-08-08;2013-08-08
t81409;Riverbend_Den;gdfi;2013-03-01;2013;03;01;talek;748477;9838427;d;2012-11-25;2013-11-25
t81409;Riverbend_Den;tato;2013-03-01;2013;03;01;talek;748477;9838427;d;2012-11-25;2013-08-06
t81409;Riverbend_Den;prde;2013-03-01;2013;03;01;talek;748477;9838427;d;2012-10-28;2013-10-28
t81409;Riverbend_Den;wrth;2013-03-01;2013;03;01;talek;748477;9838427;d;2012-10-28;2013-07-29
t81409;Riverbend_Den;rxp;2013-03-01;2013;03;01;talek;748477;9838427;d;2012-11-25;2013-08-06
t81410;Central_Park_Communal_Den;ppch;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-08-08;2013-08-08
t81410;Central_Park_Communal_Den;bncl;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-11-03;2013-07-29
t81410;Central_Park_Communal_Den;tica;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-10-04;2013-07-29
t81410;Central_Park_Communal_Den;chle;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-10-04;2013-06-07
t81410;Central_Park_Communal_Den;spng;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-11-03;2013-08-08
t81410;Central_Park_Communal_Den;blkt;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-08-28;2013-06-17
t81410;Central_Park_Communal_Den;maa;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-10-12;2013-07-29
t81410;Central_Park_Communal_Den;clou;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-11-10;2013-11-10
t81410;Central_Park_Communal_Den;kopa;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-08-08;2013-08-08
t81410;Central_Park_Communal_Den;goof;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-11-12;2013-11-12
t81410;Central_Park_Communal_Den;hgrd;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-10-13;2013-08-29
t81410;Central_Park_Communal_Den;grnc;2013-03-01;2013;03;01;talek;746472;9838970;d;2012-11-10;2013-11-10
t81433;Central_Park_Communal_Den;kopa;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-08-08;2013-08-08
t81433;Central_Park_Communal_Den;tica;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-10-04;2013-07-29
t81433;Central_Park_Communal_Den;ppch;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-08-08;2013-08-08
t81439;Central_Park_Communal_Den;kopa;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-08-08;2013-08-08
t81439;Central_Park_Communal_Den;tica;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-10-04;2013-07-29
t81439;Central_Park_Communal_Den;maa;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-10-12;2013-07-29
t81439;Central_Park_Communal_Den;hgrd;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-10-13;2013-08-29
t81439;Central_Park_Communal_Den;grnc;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-11-10;2013-11-10
t81439;Central_Park_Communal_Den;bncl;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-11-03;2013-07-29
t81439;Central_Park_Communal_Den;ppch;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-08-08;2013-08-08
t81439;Central_Park_Communal_Den;clou;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-11-10;2013-11-10
t81439;Central_Park_Communal_Den;spng;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-11-03;2013-08-08
t81439;Central_Park_Communal_Den;goof;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-11-12;2013-11-12
t81439;Central_Park_Communal_Den;brgy;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-12-06;2013-12-06
t81439;Central_Park_Communal_Den;fush;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-12-06;2013-12-06
t81439;Central_Park_Communal_Den;chle;2013-03-02;2013;03;02;talek;746472;9838970;d;2012-10-04;2013-06-07
t81440;Riverbend_Den;gdfi;2013-03-03;2013;03;03;talek;748477;9838427;d;2012-11-25;2013-11-25
t81453;Riverbend_Den;gdfi;2013-03-03;2013;03;03;talek;748477;9838427;d;2012-11-25;2013-11-25
t81454;Central_Park_Communal_Den;kopa;2013-03-03;2013;03;03;talek;746472;9838970;d;2012-08-08;2013-08-08
t81454;Central_Park_Communal_Den;hgrd;2013-03-03;2013;03;03;talek;746472;9838970;d;2012-10-13;2013-08-29
t81454;Central_Park_Communal_Den;clou;2013-03-03;2013;03;03;talek;746472;9838970;d;2012-11-10;2013-11-10
t81454;Central_Park_Communal_Den;ppch;2013-03-03;2013;03;03;talek;746472;9838970;d;2012-08-08;2013-08-08
t81457;Riverbend_Den;tato;2013-03-03;2013;03;03;talek;748477;9838427;d;2012-11-25;2013-08-06
t81457;Riverbend_Den;rxp;2013-03-03;2013;03;03;talek;748477;9838427;d;2012-11-25;2013-08-06
t81457;Riverbend_Den;gdfi;2013-03-03;2013;03;03;talek;748477;9838427;d;2012-11-25;2013-11-25
t81459;Riverbend_Den;gdfi;2013-03-04;2013;03;04;talek;748477;9838427;d;2012-11-25;2013-11-25
t81462;Central_Park_Communal_Den;tica;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-10-04;2013-07-29
t81462;Central_Park_Communal_Den;blkt;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-08-28;2013-06-17
t81473;Central_Park_Communal_Den;clou;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-11-10;2013-11-10
t81473;Central_Park_Communal_Den;kopa;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-08-08;2013-08-08
t81475;Central_Park_Communal_Den;kopa;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-08-08;2013-08-08
t81475;Central_Park_Communal_Den;tica;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-10-04;2013-07-29
t81475;Central_Park_Communal_Den;blkt;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-08-28;2013-06-17
t81475;Central_Park_Communal_Den;brgy;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-12-06;2013-12-06
t81475;Central_Park_Communal_Den;ppch;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-08-08;2013-08-08
t81475;Central_Park_Communal_Den;clou;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-11-10;2013-11-10
t81475;Central_Park_Communal_Den;spng;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-11-03;2013-08-08
t81475;Central_Park_Communal_Den;hgrd;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-10-13;2013-08-29
t81475;Central_Park_Communal_Den;chle;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-10-04;2013-06-07
t81475;Central_Park_Communal_Den;fush;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-12-06;2013-12-06
t81475;Central_Park_Communal_Den;goof;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-11-12;2013-11-12
t81475;Central_Park_Communal_Den;maa;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-10-12;2013-07-29
t81475;Central_Park_Communal_Den;grnc;2013-03-04;2013;03;04;talek;746472;9838970;d;2012-11-10;2013-11-10
t81478;Riverbend_Den;rxp;2013-03-04;2013;03;04;talek;748477;9838427;d;2012-11-25;2013-08-06
t81478;Riverbend_Den;chco;2013-03-04;2013;03;04;talek;748477;9838427;d;2013-01-22;2013-12-26
t81478;Riverbend_Den;tato;2013-03-04;2013;03;04;talek;748477;9838427;d;2012-11-25;2013-08-06
t81482;Riverbend_Den;gdfi;2013-03-05;2013;03;05;talek;748477;9838427;d;2012-11-25;2013-11-25
